[Header]
Application Name	LabSolutions
0,36033	4
0,36100	4
0,36167	4
0,36233	4
0,36300	4
0,36367	4
0,36433	5
0,36500	5
0,36567	5
0,36633	5
0,36700	5
0,36767	4
0,36833	4
0,36900	4
0,36967	4
0,37033	4
0,37100	4
0,37167	4
0,37233	4
0,37300	4
0,37367	4
0,37433	4
0,37500	4
0,37567	4
0,37633	4
0,37700	4
0,37767	4
0,37833	4
0,37900	4
0,37967	4
0,38033	3
0,38100	3
0,38167	3
0,38233	3
0,38300	3
0,38367	2
0,38433	2
0,38500	2
0,38567	2
0,38633	1
0,38700	1
0,38767	1
0,38833	1
0,38900	0
0,38967	0
0,39033	-0
0,39100	-1
0,39167	-1
0,39233	-1
0,39300	-2
0,39367	-2
0,39433	-2
0,39500	-2
0,39567	-2
0,39633	-3
0,39700	-3
0,39767	-3
0,39833	-3
0,39900	-3
0,39967	-3
0,40033	-3
0,40100	-3
0,40167	-3
0,40233	-3
0,40300	-3
0,40367	-3
0,40433	-3
0,40500	-3
0,40567	-2
0,40633	-2
0,40700	-2
0,40767	-2
0,40833	-2
0,40900	-1
0,40967	-1
0,41033	-1
0,41100	-1
0,41167	-1
0,41233	-1
0,41300	-1
0,41367	-1
0,41433	-1
0,41500	-1
0,41567	-1
0,41633	-1
0,41700	-0
0,41767	-0
0,41833	0
0,41900	0
0,41967	0
0,42033	0
0,42100	0
0,42167	0
0,42233	0
0,42300	-0
0,42367	-0
0,42433	-1
0,42500	-1
0,42567	-1
0,42633	-1
0,42700	-1
0,42767	-1
0,42833	-1
0,42900	-1
0,42967	-1
0,43033	-1
0,43100	-2
0,43167	-2
0,43233	-2
0,43300	-2
0,43367	-2
0,43433	-2
0,43500	-2
0,43567	-2
0,43633	-2
0,43700	-2
0,43767	-1
0,43833	-1
0,43900	-1
0,43967	-1
0,44033	-1
0,44100	-1
0,44167	-2
0,44233	-2
0,44300	-2
0,44367	-2
0,44433	-2
0,44500	-2
0,44567	-2
0,44633	-2
0,44700	-2
0,44767	-2
0,44833	-2
0,44900	-2
0,44967	-2
0,45033	-2
0,45100	-1
0,45167	-1
0,45233	-1
0,45300	-0
0,45367	-0
0,45433	-0
0,45500	0
0,45567	0
0,45633	0
0,45700	0
0,45767	0
0,45833	-0
0,45900	-0
0,45967	-0
0,46033	0
0,46100	0
0,46167	0
0,46233	-0
0,46300	-0
0,46367	-0
0,46433	-1
0,46500	-1
0,46567	-1
0,46633	-1
0,46700	-2
0,46767	-2
0,46833	-2
0,46900	-1
0,46967	-1
0,47033	-1
0,47100	-1
0,47167	-1
0,47233	-2
0,47300	-2
0,47367	-2
0,47433	-2
0,47500	-2
0,47567	-3
0,47633	-3
0,47700	-3
0,47767	-3
0,47833	-3
0,47900	-3
0,47967	-3
0,48033	-3
0,48100	-3
0,48167	-3
0,48233	-3
0,48300	-3
0,48367	-3
0,48433	-3
0,48500	-3
0,48567	-3
0,48633	-3
0,48700	-4
0,48767	-4
0,48833	-4
0,48900	-4
0,48967	-4
0,49033	-4
0,49100	-4
0,49167	-4
0,49233	-4
0,49300	-4
0,49367	-4
0,49433	-4
0,49500	-5
0,49567	-5
0,49633	-5
0,49700	-5
0,49767	-5
0,49833	-5
0,49900	-5
0,49967	-5
0,50033	-5
0,50100	-5
0,50167	-5
0,50233	-5
0,50300	-5
0,50367	-5
0,50433	-5
0,50500	-5
0,50567	-5
0,50633	-5
0,50700	-5
0,50767	-5
0,50833	-5
0,50900	-5
0,50967	-5
0,51033	-4
0,51100	-4
0,51167	-4
0,51233	-4
0,51300	-3
0,51367	-3
0,51433	-3
0,51500	-3
0,51567	-3
0,51633	-3
0,51700	-3
0,51767	-3
0,51833	-3
0,51900	-3
0,51967	-3
0,52033	-3
0,52100	-2
0,52167	-2
0,52233	-2
0,52300	-2
0,52367	-2
0,52433	-2
0,52500	-2
0,52567	-2
0,52633	-2
0,52700	-2
0,52767	-1
0,52833	-1
0,52900	-1
0,52967	-1
0,53033	-1
0,53100	-1
0,53167	-1
0,53233	-1
0,53300	-1
0,53367	-1
0,53433	-1
0,53500	-1
0,53567	-2
0,53633	-2
0,53700	-2
0,53767	-2
0,53833	-2
0,53900	-3
0,53967	-3
0,54033	-3
0,54100	-4
0,54167	-4
0,54233	-4
0,54300	-4
0,54367	-5
0,54433	-5
0,54500	-5
0,54567	-5
0,54633	-5
0,54700	-5
0,54767	-5
0,54833	-5
0,54900	-5
0,54967	-5
0,55033	-5
0,55100	-6
0,55167	-6
0,55233	-6
0,55300	-6
0,55367	-5
0,55433	-5
0,55500	-5
0,55567	-4
0,55633	-4
0,55700	-3
0,55767	-3
0,55833	-3
0,55900	-3
0,55967	-3
0,56033	-2
0,56100	-2
0,56167	-2
0,56233	-2
0,56300	-2
0,56367	-2
0,56433	-2
0,56500	-2
0,56567	-1
0,56633	-1
0,56700	-1
0,56767	-1
0,56833	-1
0,56900	-1
0,56967	-1
0,57033	-1
0,57100	-1
0,57167	-1
0,57233	-1
0,57300	-2
0,57367	-2
0,57433	-2
0,57500	-3
0,57567	-3
0,57633	-3
0,57700	-3
0,57767	-3
0,57833	-4
0,57900	-4
0,57967	-4
0,58033	-4
0,58100	-4
0,58167	-4
0,58233	-4
0,58300	-5
0,58367	-5
0,58433	-5
0,58500	-5
0,58567	-5
0,58633	-4
0,58700	-4
0,58767	-4
0,58833	-4
0,58900	-4
0,58967	-4
0,59033	-4
0,59100	-4
0,59167	-4
0,59233	-4
0,59300	-3
0,59367	-3
0,59433	-3
0,59500	-3
0,59567	-3
0,59633	-4
0,59700	-4
0,59767	-4
0,59833	-4
0,59900	-4
0,59967	-5
0,60033	-5
0,60100	-5
0,60167	-5
0,60233	-5
0,60300	-5
0,60367	-5
0,60433	-6
0,60500	-6
0,60567	-6
0,60633	-6
0,60700	-6
0,60767	-6
0,60833	-6
0,60900	-6
0,60967	-6
0,61033	-6
0,61100	-6
0,61167	-6
0,61233	-6
0,61300	-6
0,61367	-6
0,61433	-6
0,61500	-6
0,61567	-6
0,61633	-6
0,61700	-6
0,61767	-6
0,61833	-6
0,61900	-6
0,61967	-6
0,62033	-6
0,62100	-6
0,62167	-6
0,62233	-6
0,62300	-7
0,62367	-7
0,62433	-7
0,62500	-7
0,62567	-7
0,62633	-8
0,62700	-8
0,62767	-8
0,62833	-8
0,62900	-8
0,62967	-8
0,63033	-8
0,63100	-8
0,63167	-8
0,63233	-7
0,63300	-7
0,63367	-7
0,63433	-7
0,63500	-7
0,63567	-8
0,63633	-8
0,63700	-8
0,63767	-8
0,63833	-8
0,63900	-9
0,63967	-9
0,64033	-9
0,64100	-9
0,64167	-9
0,64233	-9
0,64300	-9
0,64367	-9
0,64433	-9
0,64500	-8
0,64567	-8
0,64633	-8
0,64700	-8
0,64767	-8
0,64833	-8
0,64900	-7
0,64967	-7
0,65033	-7
0,65100	-7
0,65167	-7
0,65233	-7
0,65300	-8
0,65367	-8
0,65433	-8
0,65500	-8
0,65567	-8
0,65633	-8
0,65700	-8
0,65767	-8
0,65833	-8
0,65900	-8
0,65967	-8
0,66033	-8
0,66100	-8
0,66167	-7
0,66233	-7
0,66300	-7
0,66367	-6
0,66433	-6
0,66500	-6
0,66567	-6
0,66633	-6
0,66700	-5
0,66767	-5
0,66833	-5
0,66900	-5
0,66967	-5
0,67033	-4
0,67100	-4
0,67167	-4
0,67233	-4
0,67300	-4
0,67367	-4
0,67433	-3
0,67500	-3
0,67567	-3
0,67633	-3
0,67700	-2
0,67767	-2
0,67833	-2
0,67900	-2
0,67967	-1
0,68033	-1
0,68100	-1
0,68167	-1
0,68233	-0
0,68300	-0
0,68367	-0
0,68433	-0
0,68500	-0
0,68567	-1
0,68633	-1
0,68700	-1
0,68767	-1
0,68833	-1
0,68900	-1
0,68967	-1
0,69033	-1
0,69100	-1
0,69167	-1
0,69233	-1
0,69300	-1
0,69367	-2
0,69433	-2
0,69500	-2
0,69567	-3
0,69633	-3
0,69700	-3
0,69767	-4
0,69833	-4
0,69900	-4
0,69967	-4
0,70033	-5
0,70100	-5
0,70167	-5
0,70233	-5
0,70300	-6
0,70367	-6
0,70433	-6
0,70500	-6
0,70567	-6
0,70633	-6
0,70700	-6
0,70767	-6
0,70833	-6
0,70900	-6
0,70967	-6
0,71033	-6
0,71100	-6
0,71167	-6
0,71233	-6
0,71300	-6
0,71367	-6
0,71433	-5
0,71500	-5
0,71567	-4
0,71633	-4
0,71700	-4
0,71767	-4
0,71833	-3
0,71900	-3
0,71967	-3
0,72033	-3
0,72100	-3
0,72167	-3
0,72233	-3
0,72300	-3
0,72367	-3
0,72433	-3
0,72500	-3
0,72567	-3
0,72633	-3
0,72700	-4
0,72767	-4
0,72833	-4
0,72900	-4
0,72967	-4
0,73033	-4
0,73100	-4
0,73167	-5
0,73233	-5
0,73300	-5
0,73367	-5
0,73433	-5
0,73500	-5
0,73567	-5
0,73633	-5
0,73700	-5
0,73767	-5
0,73833	-4
0,73900	-4
0,73967	-4
0,74033	-4
0,74100	-4
0,74167	-5
0,74233	-5
0,74300	-5
0,74367	-5
0,74433	-5
0,74500	-5
0,74567	-5
0,74633	-5
0,74700	-5
0,74767	-5
0,74833	-5
0,74900	-5
0,74967	-6
0,75033	-6
0,75100	-6
0,75167	-7
0,75233	-7
0,75300	-8
0,75367	-8
0,75433	-8
0,75500	-8
0,75567	-8
0,75633	-9
0,75700	-9
0,75767	-9
0,75833	-9
0,75900	-9
0,75967	-9
0,76033	-9
0,76100	-9
0,76167	-9
0,76233	-9
0,76300	-9
0,76367	-8
0,76433	-8
0,76500	-8
0,76567	-8
0,76633	-8
0,76700	-7
0,76767	-7
0,76833	-7
0,76900	-7
0,76967	-7
0,77033	-7
0,77100	-7
0,77167	-7
0,77233	-7
0,77300	-7
0,77367	-7
0,77433	-7
0,77500	-7
0,77567	-7
0,77633	-7
0,77700	-7
0,77767	-6
0,77833	-6
0,77900	-6
0,77967	-6
0,78033	-6
0,78100	-6
0,78167	-5
0,78233	-5
0,78300	-5
0,78367	-5
0,78433	-5
0,78500	-5
0,78567	-5
0,78633	-5
0,78700	-5
0,78767	-5
0,78833	-5
0,78900	-5
0,78967	-4
0,79033	-4
0,79100	-4
0,79167	-4
0,79233	-4
0,79300	-4
0,79367	-4
0,79433	-4
0,79500	-4
0,79567	-5
0,79633	-5
0,79700	-5
0,79767	-5
0,79833	-5
0,79900	-5
0,79967	-5
0,80033	-5
0,80100	-5
0,80167	-5
0,80233	-5
0,80300	-6
0,80367	-6
0,80433	-6
0,80500	-6
0,80567	-7
0,80633	-7
0,80700	-7
0,80767	-8
0,80833	-8
0,80900	-8
0,80967	-8
0,81033	-8
0,81100	-8
0,81167	-9
0,81233	-9
0,81300	-9
0,81367	-9
0,81433	-9
0,81500	-10
0,81567	-10
0,81633	-10
0,81700	-10
0,81767	-11
0,81833	-11
0,81900	-10
0,81967	-10
0,82033	-10
0,82100	-10
0,82167	-9
0,82233	-9
0,82300	-9
0,82367	-9
0,82433	-9
0,82500	-9
0,82567	-9
0,82633	-9
0,82700	-9
0,82767	-9
0,82833	-10
0,82900	-10
0,82967	-10
0,83033	-10
0,83100	-11
0,83167	-11
0,83233	-11
0,83300	-11
0,83367	-11
0,83433	-11
0,83500	-11
0,83567	-11
0,83633	-11
0,83700	-11
0,83767	-11
0,83833	-10
0,83900	-10
0,83967	-10
0,84033	-10
0,84100	-9
0,84167	-9
0,84233	-9
0,84300	-9
0,84367	-8
0,84433	-8
0,84500	-8
0,84567	-7
0,84633	-7
0,84700	-7
0,84767	-7
0,84833	-6
0,84900	-6
0,84967	-6
0,85033	-6
0,85100	-6
0,85167	-6
0,85233	-6
0,85300	-6
0,85367	-6
0,85433	-6
0,85500	-6
0,85567	-6
0,85633	-6
0,85700	-6
0,85767	-6
0,85833	-6
0,85900	-6
0,85967	-6
0,86033	-6
0,86100	-6
0,86167	-6
0,86233	-5
0,86300	-5
0,86367	-6
0,86433	-6
0,86500	-6
0,86567	-6
0,86633	-6
0,86700	-7
0,86767	-7
0,86833	-7
0,86900	-7
0,86967	-7
0,87033	-7
0,87100	-7
0,87167	-7
0,87233	-7
0,87300	-7
0,87367	-7
0,87433	-7
0,87500	-7
0,87567	-7
0,87633	-6
0,87700	-6
0,87767	-6
0,87833	-6
0,87900	-6
0,87967	-6
0,88033	-6
0,88100	-6
0,88167	-6
0,88233	-6
0,88300	-6
0,88367	-6
0,88433	-6
0,88500	-6
0,88567	-6
0,88633	-6
0,88700	-6
0,88767	-6
0,88833	-6
0,88900	-6
0,88967	-6
0,89033	-7
0,89100	-7
0,89167	-7
0,89233	-7
0,89300	-7
0,89367	-7
0,89433	-7
0,89500	-7
0,89567	-7
0,89633	-7
0,89700	-7
0,89767	-7
0,89833	-7
0,89900	-7
0,89967	-7
0,90033	-7
0,90100	-7
0,90167	-7
0,90233	-7
0,90300	-7
0,90367	-7
0,90433	-7
0,90500	-7
0,90567	-7
0,90633	-7
0,90700	-7
0,90767	-7
0,90833	-7
0,90900	-7
0,90967	-7
0,91033	-7
0,91100	-7
0,91167	-7
0,91233	-7
0,91300	-7
0,91367	-7
0,91433	-7
0,91500	-7
0,91567	-6
0,91633	-6
0,91700	-6
0,91767	-6
0,91833	-6
0,91900	-6
0,91967	-6
0,92033	-6
0,92100	-6
0,92167	-6
0,92233	-6
0,92300	-7
0,92367	-7
0,92433	-7
0,92500	-7
0,92567	-8
0,92633	-8
0,92700	-8
0,92767	-8
0,92833	-8
0,92900	-8
0,92967	-7
0,93033	-7
0,93100	-7
0,93167	-7
0,93233	-7
0,93300	-7
0,93367	-7
0,93433	-7
0,93500	-7
0,93567	-6
0,93633	-6
0,93700	-6
0,93767	-5
0,93833	-5
0,93900	-5
0,93967	-4
0,94033	-4
0,94100	-4
0,94167	-4
0,94233	-4
0,94300	-4
0,94367	-4
0,94433	-4
0,94500	-4
0,94567	-4
0,94633	-4
0,94700	-4
0,94767	-4
0,94833	-4
0,94900	-4
0,94967	-4
0,95033	-4
0,95100	-4
0,95167	-5
0,95233	-5
0,95300	-5
0,95367	-5
0,95433	-5
0,95500	-5
0,95567	-5
0,95633	-5
0,95700	-5
0,95767	-4
0,95833	-4
0,95900	-4
0,95967	-4
0,96033	-3
0,96100	-3
0,96167	-3
0,96233	-2
0,96300	-2
0,96367	-2
0,96433	-2
0,96500	-2
0,96567	-3
0,96633	-3
0,96700	-3
0,96767	-3
0,96833	-3
0,96900	-3
0,96967	-4
0,97033	-3
0,97100	-3
0,97167	-3
0,97233	-3
0,97300	-2
0,97367	-2
0,97433	-2
0,97500	-2
0,97567	-2
0,97633	-2
0,97700	-1
0,97767	-1
0,97833	-1
0,97900	-1
0,97967	-1
0,98033	-1
0,98100	-1
0,98167	-1
0,98233	-1
0,98300	-1
0,98367	-0
0,98433	-0
0,98500	-0
0,98567	-0
0,98633	-0
0,98700	0
0,98767	0
0,98833	0
0,98900	0
0,98967	0
0,99033	0
0,99100	0
0,99167	0
0,99233	0
0,99300	0
0,99367	-0
0,99433	-1
0,99500	-1
0,99567	-1
0,99633	-1
0,99700	-2
0,99767	-2
0,99833	-3
0,99900	-3
0,99967	-4
1,00033	-4
1,00100	-4
1,00167	-4
1,00233	-4
1,00300	-4
1,00367	-5
1,00433	-5
1,00500	-5
1,00567	-5
1,00633	-5
1,00700	-5
1,00767	-5
1,00833	-5
1,00900	-5
1,00967	-5
1,01033	-5
1,01100	-5
1,01167	-5
1,01233	-4
1,01300	-4
1,01367	-4
1,01433	-4
1,01500	-4
1,01567	-4
1,01633	-4
1,01700	-4
1,01767	-5
1,01833	-5
1,01900	-5
1,01967	-5
1,02033	-5
1,02100	-5
1,02167	-5
1,02233	-5
1,02300	-5
1,02367	-5
1,02433	-5
1,02500	-5
1,02567	-5
1,02633	-5
1,02700	-5
1,02767	-6
1,02833	-6
1,02900	-6
1,02967	-5
1,03033	-5
1,03100	-5
1,03167	-5
1,03233	-5
1,03300	-5
1,03367	-5
1,03433	-5
1,03500	-5
1,03567	-4
1,03633	-4
1,03700	-4
1,03767	-4
1,03833	-4
1,03900	-4
1,03967	-4
1,04033	-4
1,04100	-4
1,04167	-4
1,04233	-4
1,04300	-4
1,04367	-3
1,04433	-3
1,04500	-3
1,04567	-3
1,04633	-3
1,04700	-2
1,04767	-2
1,04833	-3
1,04900	-3
1,04967	-3
1,05033	-3
1,05100	-3
1,05167	-3
1,05233	-3
1,05300	-3
1,05367	-3
1,05433	-3
1,05500	-3
1,05567	-3
1,05633	-3
1,05700	-3
1,05767	-3
1,05833	-3
1,05900	-3
1,05967	-3
1,06033	-3
1,06100	-3
1,06167	-3
1,06233	-4
1,06300	-4
1,06367	-4
1,06433	-4
1,06500	-4
1,06567	-4
1,06633	-5
1,06700	-5
1,06767	-5
1,06833	-5
1,06900	-6
1,06967	-6
1,07033	-6
1,07100	-7
1,07167	-7
1,07233	-7
1,07300	-7
1,07367	-7
1,07433	-7
1,07500	-7
1,07567	-7
1,07633	-7
1,07700	-7
1,07767	-7
1,07833	-7
1,07900	-7
1,07967	-7
1,08033	-7
1,08100	-7
1,08167	-7
1,08233	-7
1,08300	-6
1,08367	-6
1,08433	-6
1,08500	-6
